naics	x	y	C1	C2	C3
541690	5.9687705	5.805484	13	26	63
541715	5.7975135	5.871699	13	26	63
541810	5.325891	5.889009	13	26	64
541820	5.7234416	6.018972	13	26	75
541830	6.257988500000001	5.625918	13	26	63
541840	5.4742274	5.8195357	13	26	78
541850	5.759218700000001	5.6506586	13	26	62
541860	5.718128	6.0529459999999995	13	26	75
541890	5.4113526	5.7444120000000005	13	26	78
541910	5.5538774	6.071382	13	26	75
541921	5.5481567	5.611692400000001	13	26	78
541922	5.4691386	5.582789	13	26	78
541930	5.5716	5.705046	13	26	78
541990	5.5023317	5.871200599999999	13	26	78
561110	5.679917	6.259747	13	26	75
561311	5.8454094	6.169128	13	26	75
561320	6.5661707	5.820403	13	26	63
561421	6.146306	5.750336	13	26	63
561431	6.460726999999999	5.915281299999999	13	26	63
561499	5.3868833	6.0159883	13	26	64
561990	5.987846	5.4338713	13	26	59
611699	5.9179068	5.796608	13	26	63
711110	6.6174936	5.4006066	13	26	61
711130	6.466384400000001	5.4635534	13	26	61
711310	5.632116000000001	5.4787116	13	26	83
711410	6.446518	5.30093	13	26	61
812921	5.608687000000001	5.415524	13	26	83
236118	4.0733957	2.0831933	10	6	13
313110	4.672231	2.4392552000000003	10	6	14
313210	4.6479845	2.2420986000000003	10	6	13
313220	4.7593603	2.0721046999999997	10	6	13
313230	4.707925299999999	2.0542523999999998	10	6	13
313240	4.6704135	2.2282138	10	6	13
313310	4.6958923	2.2263994	10	6	13
313320	4.984975	1.7824627	10	6	13
314110	4.6202765	2.1864583	10	6	13
314120	4.2876153	1.9355572	10	6	13
314910	4.8244739999999995	1.9025866000000002	10	6	13
314999	4.7377605	2.5263615	10	6	14
315110	4.6551656999999995	2.275375	10	6	13
315190	4.5585303	2.589412	10	6	14
315210	4.7061496	2.4921834	10	6	14
315220	4.6809807	2.634617	10	6	14
315240	4.652269400000001	2.5444334	10	6	14
315280	4.6997290000000005	2.4680297	10	6	14
315990	4.6608157	2.5355299	10	6	14
316110	4.727275	2.4099459999999997	10	6	14
316210	4.7354374	2.4738529	10	6	14
316992	4.8580559999999995	2.3835857000000003	10	6	14
316998	4.758085299999999	2.4023242000000002	10	6	14
337920	4.451452	1.7358343999999997	10	6	13
442291	4.308387799999999	1.8106431	10	6	13
237130	5.1373878	2.699134	12	19	46
423110	5.610064	2.8971334	12	19	46
423120	5.5980300000000005	2.7008947999999995	12	19	46
424710	5.1571503	2.7622244	12	19	46
424720	5.260324	2.9628086	12	19	46
441110	5.7387166	2.837732	12	19	46
441120	5.762761599999999	2.8319669	12	19	46
441210	5.8115825999999995	2.8480341	12	19	46
441228	5.7126956	2.8203647000000003	12	19	46
441310	5.657801	2.7961259999999997	12	19	46
444210	5.974842	2.9164839	12	19	46
447190	5.492842	2.902279	12	19	46
453930	5.419296	2.948961	12	19	46
454310	5.4559016	2.8672047000000003	12	19	46
811111	5.760304	2.806797	12	19	46
811118	5.7531657	2.7689008999999998	12	19	46
811121	5.6845922	2.819594	12	19	46
811192	5.8176727	2.8375869	12	19	46
811198	5.736341	2.7887459999999997	12	19	46
237210	4.818897	4.741681	13	29	43
423430	4.949918	4.733820400000001	13	29	43
423440	5.0890517	4.867789	13	29	71
424990	4.5872774000000005	4.8112087	13	29	43
443142	4.9772468	5.035424	13	29	69
517919	5.192579299999999	5.092695	13	29	71
531110	4.9319024	4.709952400000001	13	29	43
531190	4.818477	4.9529037	13	29	69
531210	4.8528953	5.054167	13	29	69
531312	4.863352	4.6731653	13	29	43
532210	5.162477	4.876462999999999	13	29	71
532420	5.3477025000000005	4.7025375	13	29	71
541310	4.8701735	5.259173400000001	13	29	69
721110	5.0101123	4.6951227	13	29	43
811211	5.1600075	4.9496675	13	29	71
811212	5.088026999999999	5.168440299999999	13	29	69
812990	5.307037	4.5549445	13	29	43
311111	2.551972	4.0751230000000005	9	20	10
311119	2.5862224	3.9228407999999995	9	20	10
311211	2.5622307999999996	4.4942082999999995	9	20	10
311212	2.2625607999999997	4.3779845	9	20	10
311213	3.0502915	4.6152773	9	20	11
311221	2.4183257	4.500501	9	20	10
311224	2.2798517000000005	4.2928424000000005	9	20	10
311225	2.4637346	4.3116007000000005	9	20	10
311230	2.1884148	4.6726913	9	20	10
311313	2.4516385	4.6987877000000005	9	20	10
311314	2.498318	4.5944304	9	20	10
311340	2.3760687999999996	4.7173357000000005	9	20	10
311351	2.6356978	4.6578655	9	20	10
311352	2.3978856	4.58677	9	20	10
311411	2.3510711	4.623238	9	20	10
311412	2.2984076	4.623201	9	20	10
311421	2.6687112	4.2356834	9	20	10
311422	2.2588525	4.678458	9	20	10
311423	2.1846094	4.5628996	9	20	10
311511	2.4574506	4.378206	9	20	10
311512	2.4718602	4.351824	9	20	10
311513	2.5252979	4.271287	9	20	10
311514	2.603014	4.456003	9	20	10
311520	2.62034	4.4632435	9	20	10
311611	2.6149817000000004	4.127179	9	20	10
311612	2.6139896	4.270857	9	20	10
311613	2.3907576	4.276067299999999	9	20	10
311615	2.4606984	4.197867	9	20	10
311710	2.6148472000000003	4.000319999999999	9	20	10
311811	3.7071006	4.568787	9	20	48
311812	2.9970522	4.5920653	9	20	11
311813	2.3521118	4.6944127	9	20	10
311821	2.7920225	4.6026425	9	20	10
311824	2.5714123	4.5632453	9	20	10
311830	2.4903746	4.7684164	9	20	10
311911	2.1364765	4.5804849999999995	9	20	10
311919	2.3095388	4.698882599999999	9	20	10
311920	2.8264606	4.648594	9	20	11
311930	2.2110624	4.6104400000000005	9	20	10
311941	2.2020174999999997	4.6492543	9	20	10
311942	2.188183	4.607246	9	20	10
311991	2.535792	4.7225532999999995	9	20	10
311999	3.0295956000000004	4.447592	9	20	11
312111	3.036956	4.565929	9	20	11
312112	2.4108033	4.516728	9	20	10
312113	2.5015929	4.357868700000001	9	20	10
312120	3.1573450000000003	4.5870123	9	20	11
312130	3.1200314	4.561271	9	20	11
312140	3.3210633	4.618188	9	20	11
312230	3.4001447999999996	4.3197410000000005	9	20	12
424410	3.5137668	4.077791	9	20	12
424420	2.8626409	4.34028	9	20	11
424430	3.1760203999999996	4.117188	9	20	45
424440	2.4106002	3.888547	9	20	10
424450	3.2461522	4.238571	9	20	45
424460	3.1113675	4.0022664	9	20	45
424470	3.1041990000000004	4.1133637	9	20	45
424480	3.3554585	4.1075387	9	20	12
424490	3.4525012999999998	4.2107186	9	20	12
424510	3.2774913	3.8546152	9	20	45
424590	3.5492053	3.8452318	9	20	12
424810	3.2626095	4.470193	9	20	11
424820	3.4398398	4.4204087	9	20	12
424910	3.5882587	3.9005952000000006	9	20	12
424940	3.439982	4.326871	9	20	12
444220	3.3830190000000004	3.5135677000000003	9	20	45
445110	3.953006	4.5185685	9	20	48
445210	3.6099272000000004	4.4034452	9	20	12
445220	2.6923852000000004	3.7665086000000003	9	20	10
445230	3.7817323	4.454400499999999	9	20	48
445291	3.2028953999999996	4.762873	9	20	11
445292	3.6679974000000004	4.6272407	9	20	48
445299	3.9306674	4.546983999999999	9	20	48
445310	3.912218	4.600711	9	20	48
324121	5.0711055	0.1068742	4	10	22
327110	5.382438700000001	-0.074866734	4	10	22
327120	5.1670055	-0.14979066	4	10	22
327310	5.1091275000000005	-0.10218506	4	10	22
327320	5.1363254000000005	-0.14340973	4	10	22
327331	5.1257934999999994	-0.14043835	4	10	22
327390	5.107114299999999	-0.15433559	4	10	22
327410	5.142976	-0.12379780000000001	4	10	22
327420	5.215736	-0.14966305	4	10	22
327910	5.466699	-0.00041854268	4	10	22
327991	5.0699863	-0.113935605	4	10	22
327992	5.1123176	-0.15092120000000003	4	10	22
327999	5.279725599999999	-0.1348057	4	10	22
423320	5.0662837	0.13480121	4	10	22
325411	8.347149	3.5469169999999997	5	7	17
325412	8.350793	3.5548742	5	7	17
325413	8.466323	3.5515285000000003	5	7	17
325414	8.387541	3.5991693	5	7	17
334510	8.676588	3.3442943	5	7	17
334517	8.594121000000001	3.4627260000000004	5	7	17
339112	8.617763	3.3976963	5	7	17
339113	8.585015	3.4268062000000006	5	7	17
339114	8.547959	3.5490568	5	7	17
423450	8.555138000000001	3.4131079	5	7	17
446130	8.468641	3.2397	5	7	17
446199	8.500117999999999	3.7210681000000005	5	7	17
532283	8.441862	3.9473126000000005	5	7	17
541714	8.379734	3.7852347	5	7	17
326212	6.1339684000000005	2.3617895	12	17	40
339920	6.2214279999999995	2.1138651000000004	12	17	40
339930	6.0765457000000005	2.0230682	12	17	40
423130	5.9296675	2.4921439999999997	12	17	40
423140	5.9879804000000005	2.4954271	12	17	40
423910	6.318879	2.1486716	12	17	40
425120	6.155133	2.738436	12	17	40
441320	6.016521	2.5253653999999996	12	17	40
488410	6.105152599999999	2.7353202999999997	12	17	40
811112	6.030412999999999	2.4941037	12	17	40
811113	6.0635195	2.4743752	12	17	40
811122	5.971061	2.4094314999999997	12	17	40
811191	5.990081299999999	2.5024946	12	17	40
331313	7.870260000000001	-0.104889564	5	12	23
331314	7.8998413	-0.014387108000000001	5	12	23
331315	7.842107	0.04488067	5	12	23
331318	8.0225725	0.10712813	5	12	23
331410	7.6639384999999995	-0.14017908	5	12	23
331420	8.136716999999999	0.28053728	5	12	23
331491	7.8250437	0.033224332999999995	5	12	23
331511	7.6433115	-0.078082144	5	12	23
331512	7.7493834	-0.033369217	5	12	23
331513	7.612275	-0.058723199999999996	5	12	23
331523	7.819818	-0.027158302999999998	5	12	23
331524	7.862667	-0.10048053	5	12	23
331529	7.8056087	0.008524358000000001	5	12	23
332618	7.786560000000001	0.30729577	5	12	23
333314	8.584201	2.4897676	5	18	42
333316	8.550781	2.5320446	5	18	42
339115	8.534262	3.0648732000000005	5	18	42
423410	8.419016000000001	2.8391025	5	18	42
423460	8.360845	3.021652	5	18	42
423490	8.32963	2.904802	5	18	42
339116	8.501913	4.076423999999999	13	35	80
446191	7.90159	4.594796700000001	13	35	80
621111	8.2264185	4.5027833	13	35	80
621112	8.314211	4.8373957	13	35	80
621210	8.323928	4.307716	13	35	80
621310	8.237671	4.488398	13	35	80
621320	8.33302	4.351545	13	35	80
621330	8.29842	4.922442	13	35	80
621340	8.164492999999998	4.583044999999999	13	35	80
621391	8.300847000000001	4.4941096	13	35	80
621399	8.111505000000001	4.5629610000000005	13	35	80
621410	8.552716	5.016523	13	35	80
621420	8.324233999999999	5.059668	13	35	80
621491	8.147375	4.727561	13	35	80
621492	8.536336	4.7776819999999995	13	35	80
621493	8.64302	4.8762803	13	35	80
621498	8.012842	4.7281113	13	35	80
621511	8.467691	4.325511	13	35	80
621512	8.546057000000001	4.800235	13	35	80
621610	8.179534	4.8316097000000005	13	35	80
621910	8.567103	5.1119757	13	35	80
621991	8.483474000000001	4.872565	13	35	80
621999	7.898877000000001	4.741869400000001	13	35	80
622110	8.17186	4.616036	13	35	80
622210	8.291213	4.969861	13	35	80
622310	8.2320175	4.6581150000000004	13	35	80
623110	8.066061999999999	4.7292542	13	35	80
623210	8.365144	5.0768447	13	35	80
623220	8.337005	5.0415587	13	35	80
623311	8.222097999999999	4.8772335	13	35	80
623312	8.198192	4.923067	13	35	80
624120	8.224592	5.0592966	13	35	80
624230	8.47786	5.016764599999999	13	35	80
812191	7.9067645	4.640909	13	35	80
813212	8.485966000000001	4.898554	13	35	80
339910	5.03911	3.3358885999999996	10	21	39
339999	4.7272935	2.892611	10	21	44
423210	4.3354697	3.5341949999999995	10	21	41
423220	4.559998	3.7400464999999996	10	21	47
423390	4.721332599999999	3.2838197	10	21	44
423420	4.717265	3.7964727999999996	10	21	50
423510	4.786794	3.0994542000000003	10	21	44
423520	4.9193664	3.1731484	10	21	39
423610	4.9848614	3.3639767	10	21	39
423620	4.5740365999999995	3.8344587999999997	10	21	47
423690	4.989030400000001	4.381346700000001	10	21	73
423720	4.5626745	3.333789	10	21	50
423810	4.647061	3.5992712999999994	10	21	50
423820	4.2908125	3.6078696000000003	10	21	41
423830	4.796105000000001	3.585145	10	21	50
423840	4.7841825	3.4710282999999995	10	21	50
423860	4.610403	3.5280199999999997	10	21	50
423930	4.852093	3.5017883999999997	10	21	50
423940	4.9830365	3.2931802	10	21	39
423990	4.457052	3.9748157999999996	10	21	47
424210	4.7559795	3.9272187000000005	10	21	47
424310	4.6106153	3.1763656000000005	10	21	44
424320	4.708556	3.0937235	10	21	44
424330	4.651149	3.072886	10	21	44
424340	4.6146910000000005	3.0808892000000005	10	21	44
424690	4.764143499999999	3.2202257999999997	10	21	44
442110	4.2741739999999995	3.5172513	10	21	41
442210	4.2958717	3.2778482	10	21	41
442299	4.406123	3.774256	10	21	47
443141	4.466979	3.7715294000000004	10	21	47
444110	4.3724446	3.1015537	10	21	44
444120	4.411431299999999	3.005558	10	21	44
444130	4.3291945	3.3201585	10	21	41
446110	4.806830000000001	4.154795	10	21	47
446120	5.017368	4.0218815999999995	10	21	73
448110	4.7657110000000005	3.5349526	10	21	50
448120	4.7841206	3.7087943999999995	10	21	50
448130	4.715269999999999	3.6808326	10	21	50
448140	4.557026400000001	3.5691687999999995	10	21	50
448150	4.784586	3.6775067000000004	10	21	50
448210	4.6282654	3.43594	10	21	50
448310	4.9261155	3.8641449999999997	10	21	47
448320	4.746168	3.6461809	10	21	50
451120	4.669311	4.018255	10	21	47
451130	4.5173593	3.5418105000000004	10	21	50
453220	4.701350700000001	3.9877021	10	21	47
523130	4.574577	3.9629800000000004	10	21	47
532412	5.1242027000000006	4.1357245	10	21	73
811219	5.175371599999999	3.5633519999999996	10	21	39
811412	5.127879599999999	3.6136184	10	21	39
811430	4.899678700000001	2.8805776	10	21	44
812111	5.115286	4.12735	10	21	73
812112	5.1277733	4.2656282999999995	10	21	73
339992	6.253117	4.3095856	13	37	49
445120	5.908932	4.3385625	13	37	49
447110	6.201691599999999	4.4021597	13	37	49
451140	6.0415707	4.783718599999999	13	37	85
453920	6.380849400000001	4.851595400000001	13	37	84
454210	5.8963790000000005	4.618834	13	37	85
487990	6.8301525	4.278835	13	37	84
512132	6.186305	5.2601476	13	37	60
531120	6.347027	5.103893299999999	13	37	82
532282	5.9378357	5.0238233	13	37	72
532284	6.3682446	4.104379	13	37	49
532289	6.1302137000000005	4.654787000000001	13	37	85
541490	5.8742647	5.06502	13	37	72
541870	6.412166	4.047739	13	37	49
561612	6.4290223	4.532828299999999	13	37	84
561621	6.755678	4.826818	13	37	82
561920	5.9824862	4.9614305	13	37	72
611610	6.344558999999999	5.0686345	13	37	82
611620	6.719725	4.985933999999999	13	37	82
711120	6.5653224	5.0229816	13	37	82
711190	6.1944733	5.2184644	13	37	60
711211	6.924042	5.277444	13	37	82
711212	6.390086	4.8417664	13	37	84
711219	6.1456084	5.106209	13	37	60
711320	6.109933	5.1133169999999994	13	37	60
711510	6.08588	5.260155999999999	13	37	60
712110	6.6277833	5.084366999999999	13	37	82
712130	6.520902599999999	5.125266000000001	13	37	82
712190	6.7016539999999996	4.6607203	13	37	84
713110	6.525006299999999	5.116486	13	37	82
713120	5.9535594000000005	4.799185	13	37	85
713210	6.1593865999999995	4.675576	13	37	85
713290	5.979307	4.5816402	13	37	85
713910	6.434954599999999	4.706854	13	37	84
713920	6.9247146	4.5604153	13	37	84
713940	6.6974382	5.1495724	13	37	82
713950	6.3369675	4.7520165	13	37	84
713990	6.285328	4.7632699999999994	13	37	84
721120	6.421993700000001	4.6220818	13	37	84
721191	6.5796657000000005	4.488558	13	37	84
721199	6.038948	4.6789455	13	37	85
721211	6.0943190000000005	4.459655000000001	13	37	49
721310	5.5479894	4.5939464999999995	13	37	85
722310	6.630176	4.5112014	13	37	84
722320	6.0531225	4.7540402	13	37	85
722330	6.0918980000000005	4.694618	13	37	85
722513	6.00421	4.612501	13	37	85
722514	5.9659510000000004	4.6885333	13	37	85
722515	6.242244	4.4678903	13	37	49
811213	5.7938824	5.23385	13	37	72
812910	6.7500032999999995	4.632196400000001	13	37	84
448190	5.3622502999999995	3.8010926	13	30	74
451110	5.226541	3.7616315	13	30	74
532490	5.471117	3.9305167	13	30	74
561520	5.423677	3.6137449999999998	13	30	74
561720	5.53067	4.212003	13	30	74
811490	5.427763	3.8583062000000004	13	30	74
451211	4.598227	4.392809	10	22	51
451212	4.4751306	4.4233093	10	22	51
453210	4.570198	4.287846599999999	10	22	51
453310	4.832215	4.2391896	10	22	51
453998	4.4760265	4.4215406999999995	10	22	51
454110	4.530869	4.4678206	10	22	51
452210	4.1823545	4.548693	9	23	52
452319	4.472114	4.746616	9	23	52
453991	4.152065	4.466048000000001	9	23	52
454390	4.263446	4.566139	9	23	52
722410	4.28187	4.6508355	9	23	52
722511	4.2179484	4.7184625	9	23	52
517410	7.294293	4.979105000000001	13	40	79
519120	7.5676303	5.3426585	13	40	79
541370	6.9755163	5.181836	13	40	79
541420	6.898058	5.609171	13	40	79
541720	6.7410145	5.8933315	13	40	79
561410	6.9267993	5.862817	13	40	79
561613	7.2638774	5.464282	13	40	79
611110	7.415878299999999	5.381802599999999	13	40	79
611210	7.368582000000001	5.44952	13	40	79
611310	7.201825	5.420197	13	40	79
611410	7.0603857	5.501896400000001	13	40	79
611420	7.017853	5.623717299999999	13	40	79
611430	7.315525999999999	5.581837999999999	13	40	79
611511	7.463578999999999	5.0304704000000005	13	40	79
611513	7.5305233	5.64999	13	40	79
611519	7.2163463000000005	5.3203244000000005	13	40	79
611630	7.125424400000001	5.5676837	13	40	79
611691	7.5264378	5.5506697	13	40	79
611710	7.2786979999999994	5.494681	13	40	79
623990	7.7347226	5.143132700000001	13	40	79
624110	7.9546323	5.218861	13	40	88
624190	7.440216499999999	5.2556176	13	40	79
624221	7.954548	5.47853	13	40	88
624310	7.221350999999999	5.369410500000001	13	40	79
624410	7.3078575	5.245719	13	40	79
712120	7.712992999999999	5.356978	13	40	88
721214	7.0383762999999995	5.0030019999999995	13	40	79
813110	7.402673200000001	5.217592	13	40	79
813312	7.826308999999999	5.275104	13	40	88
813319	7.4235644	5.2412186	13	40	79
813410	7.241447999999999	5.33469	13	40	79
813910	7.229744999999999	5.496783	13	40	79
813920	7.180614500000001	5.601908	13	40	79
813930	7.3143497	5.7023335	13	40	79
813990	7.093742	5.594631	13	40	79
814110	6.7536645	5.566118	13	40	79
921110	8.265353999999999	5.5269580000000005	13	40	88
921120	8.319558	5.666185400000001	13	40	88
921130	8.229983	5.6332355000000005	13	40	88
921140	8.334147999999999	5.721996	13	40	88
921150	8.015293	5.7332077	13	40	88
921190	8.333802	5.6522903	13	40	88
922110	8.405197	5.8293066	13	40	88
922120	8.419592999999999	5.6525693	13	40	88
922130	8.269699000000001	5.887956	13	40	88
922140	8.391725	5.756653	13	40	88
922150	8.388585	5.752115	13	40	88
922160	8.3751	5.546465	13	40	88
922190	8.385441	5.639412999999999	13	40	88
923110	7.848456	5.469558	13	40	88
923120	8.349212	5.357769	13	40	88
923130	8.197703	5.494939	13	40	88
923140	8.143366	5.298954	13	40	88
924120	8.030689	5.5169487	13	40	88
925110	7.99804	5.747113	13	40	88
925120	8.136538	5.662161	13	40	88
926110	8.328575	5.66469	13	40	88
926120	8.152517999999999	5.42483	13	40	88
926130	8.113443	5.4963293	13	40	88
926140	8.076244	5.625618	13	40	88
926150	8.1937475	5.6962980000000005	13	40	88
928110	8.394705	5.6527286	13	40	88
928120	8.327648	5.700486	13	40	88
521110	6.759950999999999	7.079437700000001	14	27	65
522110	6.553414	6.919492	14	27	65
522120	6.8632092	7.084302	14	27	65
522130	6.791780999999999	7.0900292	14	27	65
522220	6.605889	7.060528999999999	14	27	65
522291	6.7292130000000006	7.0194282999999995	14	27	65
522293	6.710994199999999	7.0606422	14	27	65
522294	6.505269	6.6351795	14	27	65
522298	6.426707700000001	6.9149866	14	27	65
522310	6.7088665999999995	6.985805	14	27	65
522320	6.4630785	6.853739999999999	14	27	65
522390	6.754096499999999	7.024687299999999	14	27	65
523110	6.73262	6.795459299999999	14	27	65
523120	6.5861220000000005	6.921218400000001	14	27	65
523140	6.606161	6.7475065999999995	14	27	65
523210	6.624719	6.901654	14	27	65
523910	6.3747463	6.781852000000001	14	27	65
523920	6.500895	6.827494000000001	14	27	65
523930	6.543602	6.720707000000001	14	27	65
523991	6.544952400000001	6.5849266	14	27	65
523999	6.628439	6.9603649999999995	14	27	65
524210	6.798738	6.9385405	14	27	65
525910	6.440011	6.787845	14	27	65
525990	6.366085	6.7010483999999995	14	27	65
551111	6.558492	6.9709477	14	27	65
551112	6.2329803	6.615514	14	27	65
561492	6.416931	6.3239465	14	27	65
522292	6.946847	6.786810000000001	14	28	66
524113	7.113817	6.917999999999999	14	28	66
524114	7.222332000000001	6.782172999999999	14	28	66
524126	7.0984490000000005	6.8686194	14	28	66
524127	7.149564	6.699044000000001	14	28	66
524128	7.00485	6.9140253	14	28	66
524130	7.110253299999999	6.768822999999999	14	28	66
524291	7.016197999999999	6.6905932	14	28	66
524292	7.5815444	6.410121	14	28	70
524298	7.361794000000001	6.7308726	14	28	66
525110	7.4008894	6.466133	14	28	70
525120	7.006032	6.9180512	14	28	66
525190	7.437552	6.575587	14	28	70
525920	6.771412400000001	6.5759387	14	28	67
531320	7.225475	6.481469000000001	14	28	70
541120	7.0721929999999995	6.379707	14	28	70
541191	7.187827	6.5307364	14	28	70
541199	6.8749094	6.275576	14	28	67
541211	6.8834176	6.3593235	14	28	67
541213	6.8398775999999994	6.4703217	14	28	67
561422	6.7102113	5.943903400000001	14	28	67
561440	6.748568	6.489795	14	28	67
561450	7.1021814	6.526717	14	28	70
561611	7.058588499999999	6.388768700000001	14	28	70
531311	7.0567493	4.5337934	13	38	86
561591	7.082457499999999	4.533156	13	38	86
611692	6.9817405	4.705241	13	38	86
624210	7.565238000000001	4.6093946	13	38	86
812113	7.474995599999999	4.5870275000000005	13	38	86
812199	7.593710400000001	4.621759	13	38	86
812220	7.456174400000001	4.546311	13	38	86
531390	7.284349000000001	6.163931	13	33	76
541214	7.1512723	6.0568023	13	33	76
541340	7.2131057	5.8989970000000005	13	33	76
541612	7.1688113	6.0037174	13	33	76
561312	7.245186	6.019805	13	33	76
561330	7.1744494	5.986177400000001	13	33	76
813211	7.017057	5.8810400000000005	13	33	76
532281	5.9538746	3.9841763999999995	13	39	87
532310	6.181555	3.9991282999999997	13	39	87
561599	6.2319994	3.9492510000000003	13	39	87
561710	6.1338563	3.853339	13	39	87
561740	5.881044999999999	3.9073489	13	39	87
561790	5.9208875	4.1779947	13	39	87
811411	5.647579	3.7442879999999996	13	39	87
812310	5.9109235	3.9821746	13	39	87
812320	5.8316026	3.8929708	13	39	87
812331	5.8569555	3.8673260000000003	13	39	87
812332	6.0655193	3.7408996	13	39	87
